uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,19.1049731745428,0.40926403,0,16.401219466856727,0.2887243539094924,13.601470508735444,7.597695255279541,1,1,1
208_F0,103.09219175087898,0.42021227,0,99.04544411531506,0.1392607619985938,88.3911760301898,24.07086114883423,2,2,1
318_F0,26.476404589747453,0.29023215,0,17.46424919657298,0.2819070048630238,27.73084924772409,10.484718990325929,1,1,2
195_F0,9.055385138137416,0.607435,0,6.324555320336759,0.4081886783242225,11.04536101718726,7.496077632904052,1,0,0
194_F0,10.44030650891055,0.5156092,0,23.021728866442675,0.3406462073326111,33.24154027718932,26.93483438491821,2,1,0
336_F0,10.0,0.46719268,0,6.708203932499369,0.2897771716117859,5.0990195135927845,7.716172313690185,1,1,1
329_F0,36.0,0.38896176,0,41.04875150354759,0.2919036418199539,34.36568055487916,11.761499404907228,1,1,2
399_F0,18.601075237738275,0.6521875,0,13.0,0.4241065442562103,14.212670403551895,4.257076644897461,0,0,0
013_F0,27.586228448267445,0.32080635,0,22.20360331117452,0.2376694649457931,24.75883680627989,11.41831111907959,1,2,2
125_F0,9.219544457292889,0.42401606,0,6.4031242374328485,0.3575555920600891,10.0,8.115633773803712,1,0,1
252_F0,19.4164878389476,0.3595659,0,20.09975124224178,0.2314428582787513,35.73513677041127,31.6399995803833,2,2,2
203_F0,15.231546211727816,0.49740157,0,16.492422502470642,0.3133674263954162,15.652475842498529,7.973924827575684,1,1,0
114_F0,23.706539182259394,0.25600588,0,11.31370849898476,0.2455136001110077,7.280109889280518,9.549344539642334,1,2,2
061_F0,8.246211251235321,0.54233754,0,5.656854249492381,0.3024899125099182,3.1622776601683795,7.658301258087159,1,1,0
248_F0,16.401219466856727,0.62261724,0,18.601075237738275,0.3469923287630081,15.620499351813308,7.679419136047363,1,0,0
064_F0,6.324555320336759,0.46312448,0,5.656854249492381,0.3697795301675796,7.810249675906654,6.532707786560058,0,0,1
234_F0,59.481089431852205,0.15536596,0,20.0,0.0786773204803466,61.032778078668514,46.355052375793456,2,2,2
393_F0,9.848857801796104,0.09756163,0,8.48528137423857,0.078946416079998,23.08679276123039,35.633820343017575,2,2,2
332_F0,49.03060268852505,0.1961556,0,51.54609587543949,0.1077757678925991,59.20304046246274,26.995109176635744,2,2,2
