uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,2.23606797749979,0.28600687,0,1.0,0.2773092776536942,3.1622776601683795,4.702216672897339,0,2,2
208_F0,12.041594578792296,0.57605386,0,12.041594578792296,0.3133298993110657,26.248809496813376,35.68632011413574,2,1,0
318_F0,118.07201192492656,0.40782884,0,26.83281572999748,0.0927421137690544,18.35755975068582,64.34166946411133,2,2,0
195_F0,8.602325267042627,0.38896936,0,9.486832980505138,0.3302019655704498,4.123105625617661,6.145297002792359,1,0,0
194_F0,99.29753269845128,0.26892975,0,28.653097563788805,0.1346058666706085,28.0178514522438,60.17629852294922,2,2,2
336_F0,20.591260281974,0.33705533,0,18.867962264113206,0.2971793293952942,18.867962264113206,2.7545398235321046,0,1,1
329_F0,23.194827009486403,0.34105313,0,16.278820596099706,0.2777459144592285,19.6468827043885,4.49442720413208,0,2,1
399_F0,3.1622776601683795,0.35781017,0,6.708203932499369,0.3303420841693878,7.615773105863909,7.660792827606201,2,0,1
013_F0,30.083217912982647,0.3733701,0,21.02379604162864,0.2769845753908157,20.024984394500787,6.266211891174317,1,2,0
125_F0,8.246211251235321,0.2715088,0,20.024984394500787,0.288524118065834,19.026297590440446,5.256221151351928,1,1,2
252_F0,13.341664064126334,0.5064266,0,13.341664064126334,0.3335968613624572,13.152946437965904,6.288472509384155,1,0,0
203_F0,3.1622776601683795,0.29217333,0,9.433981132056603,0.3166129767894745,8.54400374531753,5.159338283538818,0,0,2
114_F0,21.095023109728988,0.44064742,0,19.1049731745428,0.3842648327350616,20.0,2.510979747772217,0,0,0
061_F0,12.041594578792296,0.53409946,0,3.605551275463989,0.3960211992263794,2.0,6.7140356540679935,1,0,0
248_F0,3.605551275463989,0.29486117,0,15.0,0.2589521586894989,11.6619037896906,5.80322790145874,1,2,2
064_F0,25.632011235952596,0.37158293,0,19.026297590440446,0.3173033654689788,17.029386365926403,7.568081283569336,2,0,1
