uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,8.54400374531753,0.29613405,0,6.324555320336759,0.1771575897932052,15.620499351813308,31.04092502593994,2,1,0
208_F0,87.36704184073076,0.6530036,0,87.66413177577246,0.1306007146835327,24.839484696748443,49.50709609985351,2,2,0
318_F0,15.033296378372908,0.19308196,0,14.7648230602334,0.1085252344608306,18.43908891458577,40.33545150756836,2,2,2
195_F0,34.828149534536,0.21675201,0,49.73932046178355,0.1522000283002853,43.56604182158393,18.05107421875,1,1,2
194_F0,104.38869670610896,0.28358516,0,54.70831746635972,0.2519857376813889,47.16990566028302,39.82065525054932,2,0,0
336_F0,11.6619037896906,0.33094975,0,12.083045973594572,0.292333573102951,15.556349186104043,3.623719596862793,0,0,0
329_F0,14.866068747318506,0.2828394,0,6.4031242374328485,0.2002470105886459,6.0,5.041141366958618,0,1,1
399_F0,17.804493814764857,0.3233505,0,13.0,0.2970664620399475,13.0,4.38104567527771,0,0,0
013_F0,110.3177229641729,0.41546234,0,29.154759474226505,0.1603091984987258,18.97366596101028,56.78309707641601,2,1,0
125_F0,4.47213595499958,0.36909246,0,9.486832980505138,0.275053945183754,9.219544457292889,6.772014808654785,0,0,0
252_F0,18.384776310850235,0.19049999,0,19.697715603592208,0.2376845896244049,16.76305461424021,4.800072431564331,0,0,2
203_F0,97.12878049270464,0.28953114,0,11.6619037896906,0.0900226652622222,18.97366596101028,47.76649436950684,2,2,0
114_F0,3.1622776601683795,0.21827455,0,51.0098029794274,0.0523904301226139,55.08175741568164,29.467681980133055,1,2,2
061_F0,103.31021246711283,0.28504068,0,7.615773105863909,0.1686407476663589,16.0,34.627289581298825,2,1,0
248_F0,105.68348972285122,0.34163195,0,11.40175425099138,0.092579174041748,36.6742416417845,57.216905212402345,2,2,0
