uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,25.632011235952596,0.17054859,0,10.198039027185567,0.1807330176234245,9.055385138137416,10.495248126983643,2,2,2
208_F0,27.459060435491963,0.26223958,0,11.04536101718726,0.3512172490358353,8.602325267042627,11.962269687652588,2,1,2
318_F0,30.4138126514911,0.34558147,0,28.844410203711917,0.2473709404468536,16.401219466856727,17.904902362823485,2,2,2
195_F0,21.40093455903269,0.38127717,0,17.4928556845359,0.2721409350633621,18.43908891458577,8.980033016204834,2,2,2
194_F0,26.40075756488817,0.4044351,0,18.384776310850235,0.1564942255616188,17.4928556845359,35.52553920745849,2,2,1
336_F0,42.5440947723653,0.52528447,0,23.323807579381203,0.2707940027117729,22.02271554554524,10.961478185653686,2,2,0
329_F0,20.0,0.38375956,0,18.35755975068582,0.2709223985671997,17.4928556845359,9.63891134262085,2,2,1
399_F0,11.6619037896906,0.63784957,0,12.36931687685298,0.4445685267448425,13.92838827718412,5.3732012748718265,0,0,0
013_F0,7.071067811865476,0.3022035,0,8.246211251235321,0.318746393918991,8.602325267042627,5.122668170928955,0,1,2
125_F0,6.708203932499369,0.4887546,0,5.385164807134504,0.3896552681922912,6.082762530298219,3.51405520439148,0,0,1
252_F0,28.635642126552707,0.106007546,0,31.38470965295043,0.2277981340885162,20.591260281974,19.98607215881348,2,2,2
203_F0,28.635642126552707,0.55431086,0,21.095023109728988,0.336571478843689,20.024984394500787,6.721969127655029,1,1,0
114_F0,20.223748416156685,0.42991912,0,10.04987562112089,0.3022295266389846,10.816653826391969,6.859717464447021,1,2,1
061_F0,29.068883707497267,0.18513575,0,26.0768096208106,0.1707926928997039,27.31300056749533,28.929274368286134,2,2,2
248_F0,3.605551275463989,0.53836733,0,10.0,0.3544547408819198,8.06225774829855,6.718110847473144,1,1,0
064_F0,26.83281572999748,0.37264964,0,22.02271554554524,0.2855287551879882,18.43908891458577,5.933510112762451,1,2,2
234_F0,49.47726750741192,0.41377676,0,57.9396237474839,0.2686291307210922,57.38466694161429,8.085101008415222,2,2,1
393_F0,26.0768096208106,0.07189532,0,15.652475842498529,0.1348332092165947,13.892443989449804,19.53521451950073,2,2,2
332_F0,8.54400374531753,0.5491426,0,7.071067811865476,0.299287074804306,11.40175425099138,12.40898380279541,2,2,0
348_F0,13.038404810405298,0.41286072,0,16.278820596099706,0.4069421917200088,15.0,2.3455937623977663,0,0,1
243_F0,25.079872407968907,0.1912034,0,2.23606797749979,0.1102093584835529,9.848857801796104,21.879762649536133,2,2,2
365_F0,0.0,0.63255537,0,4.123105625617661,0.3465297728776931,5.656854249492381,7.196170520782471,1,1,0
235_F0,7.0,0.29402176,0,8.94427190999916,0.2472360238432884,15.811388300841896,9.36003406047821,2,2,2
069_F0,19.92485884517128,0.5187953,0,12.041594578792296,0.3764020562171936,10.44030650891055,7.239685153961181,1,0,0
265_F0,16.76305461424021,0.62604946,0,16.76305461424021,0.3955823421478271,12.36931687685298,7.366406726837158,1,0,0
058_F0,51.86520991955976,0.48579618,0,42.485291572496,0.2711972117424011,41.23105625617661,9.792216300964355,2,2,1
342_F0,16.55294535724685,0.54374033,0,7.071067811865476,0.355013832449913,12.041594578792296,5.816264510154724,1,1,0
198_F0,83.09632964216891,0.11557692,0,18.027756377319943,0.2614661872386932,12.529964086141668,32.399596786499025,2,2,2
044_F0,1.4142135623730951,0.47791922,0,3.1622776601683795,0.4028445363044738,1.4142135623730951,2.915545630455017,0,0,1
007_F0,3.1622776601683795,0.32094917,0,2.23606797749979,0.2995707035064697,5.830951894845301,8.276875591278076,2,2,2
351_F0,6.082762530298219,0.32427177,0,4.47213595499958,0.3253064751625061,2.0,6.225814771652222,1,1,2
270_F0,21.93171219946131,0.47017142,0,18.384776310850235,0.2975767165422439,15.811388300841896,8.430165481567382,2,2,1
288_F0,17.0,0.58149445,0,18.24828759089466,0.3675624936819076,21.095023109728988,5.244840955734253,0,0,0
380_F0,13.038404810405298,0.22846909,0,6.324555320336759,0.2390318229794502,11.6619037896906,11.439803218841552,2,2,2
205_F0,12.206555615733702,0.40814695,0,16.401219466856727,0.3166411504149437,11.180339887498947,11.90666980743408,2,1,1
132_F0,8.602325267042627,0.57708406,0,12.36931687685298,0.4311384290456772,9.486832980505138,3.4917514085769654,0,0,0
397_F0,31.064449134018133,0.5420401,0,38.3275357934736,0.3352501511573791,38.07886552931954,8.574404048919678,2,1,0
247_F0,19.92485884517128,0.5648586,0,15.0,0.4041787296533584,18.43908891458577,5.413172125816345,0,0,0
283_F0,34.92849839314596,0.49374893,0,34.0,0.4337178289890289,35.34119409414458,2.0983801603317263,0,0,1
396_F0,17.0,0.4263374,0,13.45362404707371,0.2482291340827941,8.06225774829855,23.26583104133606,2,2,1
