uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,9.899494936611664,0.53071696,0,1.4142135623730951,0.3688586264848709,2.0,4.650481772422791,0,0,0
208_F0,51.884487084291386,0.3857449,0,46.57252408878007,0.1129100263118743,26.40075756488817,51.29850769042969,2,2,2
318_F0,17.0,0.26806587,0,14.866068747318506,0.2279606968164444,30.4138126514911,33.708366012573244,2,2,2
195_F0,13.601470508735444,0.49164283,0,14.317821063276352,0.3505400717258453,13.92838827718412,4.53730354309082,0,0,1
194_F0,2227.269628940331,-0.3677079,0,76.66159403508382,0.3077870190143585,460.6517122512408,707.5165466308594,2,1,2
336_F0,11.31370849898476,0.4843856,0,7.211102550927978,0.2862817704677581,15.231546211727816,36.1519645690918,2,1,1
329_F0,10.295630140987,0.48249212,0,13.601470508735444,0.3117591083049774,10.198039027185567,3.696012496948242,0,1,1
399_F0,9.899494936611664,0.46006435,0,8.48528137423857,0.3130694836378097,4.47213595499958,5.705236148834229,1,1,1
013_F0,12.206555615733702,0.6557427,0,11.40175425099138,0.3749516814947128,9.433981132056603,4.121096396446228,0,0,0
125_F0,11.180339887498947,0.52442515,0,12.0,0.3622725337743759,12.0,3.413680648803711,0,0,0
252_F0,6.324555320336759,0.5183096,0,1.0,0.3184889286756515,5.656854249492381,5.128662586212158,0,0,0
203_F0,8.06225774829855,0.5959403,0,4.242640687119285,0.3638302654027939,7.615773105863909,2.54164080619812,0,0,0
114_F0,11.0,0.5143479,0,12.041594578792296,0.2633214384317398,7.615773105863909,6.342581748962402,1,2,0
061_F0,11.6619037896906,0.6026202,0,6.324555320336759,0.2675708100199699,4.123105625617661,6.690724754333496,1,2,0
248_F0,10.04987562112089,0.4446788,0,7.0,0.3369142383337021,6.0,4.246886730194092,0,0,1
064_F0,6.708203932499369,0.4802453,0,5.0,0.2781820356845855,16.1245154965971,36.61235160827637,2,1,1
234_F0,40.49691346263317,0.33668393,0,18.24828759089466,0.2352903664112091,21.587033144922906,12.14635181427002,2,2,2
393_F0,16.1245154965971,0.5161435,0,13.152946437965904,0.3386605978012085,13.601470508735444,3.3457313537597657,0,0,0
332_F0,8.54400374531753,0.5027042,0,11.40175425099138,0.3073734879493713,10.44030650891055,4.336647701263428,0,1,1
348_F0,7.071067811865476,0.5274567,0,9.848857801796104,0.3032442450523376,7.071067811865476,4.253765487670899,0,1,0
243_F0,1.0,0.57791215,0,2.8284271247461903,0.3654015839099884,5.0990195135927845,3.971460151672363,0,0,0
365_F0,8.06225774829855,0.49223262,0,9.055385138137416,0.3196819752454757,10.0,5.665770053863525,1,0,1
235_F0,21.54065922853801,0.4043503,0,13.41640786499874,0.2371023252606391,9.219544457292889,11.931387853622436,2,2,2
069_F0,5.830951894845301,0.48098737,0,1.0,0.3393671602010727,1.0,6.397537040710449,1,0,1
265_F0,13.341664064126334,0.41935304,0,6.324555320336759,0.3210130780935287,11.180339887498947,4.105986642837524,0,0,2
058_F0,12.041594578792296,0.50697684,0,8.06225774829855,0.2322391271591186,8.94427190999916,33.889011001586915,2,2,0
342_F0,13.601470508735444,0.3647854,0,7.810249675906654,0.2507931947708129,3.605551275463989,5.453765487670898,1,2,2
198_F0,10.0,0.5968609,0,7.615773105863909,0.336973562836647,8.06225774829855,3.0577579498291017,0,0,0
044_F0,8.246211251235321,0.560898,0,7.0,0.3576043844223022,8.0,2.98885440826416,0,0,0
007_F0,6.4031242374328485,0.5519205,0,7.280109889280518,0.3813472390174866,6.324555320336759,3.336647701263428,0,0,0
351_F0,8.06225774829855,0.52649385,0,12.0,0.2968994736671447,15.033296378372908,9.53865442276001,2,1,0
270_F0,26.0,0.5289087,0,23.53720459187964,0.3540987968444824,25.29822128134704,3.320225238800049,0,0,0
288_F0,22.02271554554524,0.4662385,0,15.297058540778355,0.3496209681034088,17.029386365926403,4.754488182067871,0,0,1
380_F0,11.40175425099138,0.54204667,0,14.0,0.3643624275922775,13.038404810405298,2.8257980346679688,0,0,0
205_F0,5.0,0.4489142,0,12.36931687685298,0.2840675950050354,10.44030650891055,7.625798034667969,1,1,1
