uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,7.071067811865476,0.47479582,0,9.219544457292889,0.3316208064556122,12.041594578792296,5.5438223600387575,0,0,0
208_F0,30.083217912982647,0.43097305,0,28.178005607210743,0.1444722712039947,60.8276253029822,37.81917953491211,2,2,0
318_F0,13.601470508735444,0.5732739,0,19.72308292331602,0.3187134265899658,22.67156809750927,7.741192293167114,1,0,0
195_F0,8.94427190999916,0.4397211,0,10.770329614269007,0.3150458544492721,9.848857801796104,7.13089599609375,1,0,0
194_F0,18.110770276274835,0.41491678,0,31.78049716414141,0.1414536833763122,33.61547262794322,47.20393447875976,2,2,0
336_F0,23.259406699226016,0.34664255,0,20.024984394500787,0.2425834625959396,24.20743687382041,31.78893165588379,2,2,2
329_F0,5.0,0.31508374,0,8.06225774829855,0.2285419285297393,4.47213595499958,9.528191947937012,2,2,2
399_F0,15.0,0.3767519,0,20.518284528683196,0.2738124132156372,17.69180601295413,7.657076644897461,1,1,1
013_F0,19.697715603592208,0.2795493,0,20.248456731316587,0.1626304775476455,24.20743687382041,26.972283363342285,2,2,2
125_F0,11.40175425099138,0.491503,0,8.06225774829855,0.3210416942834854,11.180339887498947,5.415932273864746,0,0,0
252_F0,27.784887978899608,0.29077926,0,11.704699910719626,0.2165566563606262,21.02379604162864,9.596986961364744,2,2,2
203_F0,8.06225774829855,0.34206647,0,9.219544457292889,0.2765439599752426,5.830951894845301,6.066452217102051,0,1,2
114_F0,9.899494936611664,0.35670102,0,5.0,0.3108343422412872,2.8284271247461903,6.056009149551391,0,1,2
061_F0,22.80350850198276,0.382302,0,24.04163056034261,0.3228759706020355,23.769728648009423,7.664973640441895,1,0,1
248_F0,14.0356688476182,0.44841954,0,12.041594578792296,0.329941326379776,13.92838827718412,3.551503849029541,0,0,0
064_F0,31.827660925679098,0.46126547,0,20.518284528683196,0.3409354329109192,19.79898987322333,6.611386847496033,1,0,0
234_F0,18.788294228055936,0.35218856,0,15.652475842498529,0.2415157794952392,25.495097567963924,6.535366535186768,1,2,2
393_F0,10.0,0.34264654,0,6.4031242374328485,0.3147042572498321,7.071067811865476,5.7128064155578615,0,0,2
332_F0,15.811388300841896,0.3844829,0,15.620499351813308,0.332679146528244,16.278820596099706,7.29319133758545,1,0,1
348_F0,4.47213595499958,0.36354402,0,2.8284271247461903,0.2839800804853439,3.605551275463989,5.06169376373291,0,1,1
243_F0,26.90724809414742,0.39023748,0,18.43908891458577,0.2805321365594864,19.79898987322333,4.995773792266846,0,1,1
365_F0,17.204650534085253,0.28131694,0,19.849433241279208,0.304790848493576,20.518284528683196,5.133421802520752,0,1,2
235_F0,12.16552506059644,0.44861767,0,4.123105625617661,0.3534570574760437,8.54400374531753,5.067051696777344,0,0,0
069_F0,18.027756377319943,0.24526094,0,5.0,0.2398505330085754,10.198039027185567,7.543525314331054,1,2,2
265_F0,15.264337522473747,0.3316586,0,15.620499351813308,0.2671268254518509,15.264337522473747,6.773993015289307,1,1,2
058_F0,17.11724276862369,0.37599885,0,18.24828759089466,0.3077994048595428,14.142135623730953,30.622448539733888,2,1,1
342_F0,9.0,0.36419925,0,7.280109889280518,0.1999508857727051,20.223748416156685,32.96767120361328,2,2,1
198_F0,9.433981132056603,0.2373589,0,8.246211251235321,0.2813588976860046,6.082762530298219,5.36107063293457,0,1,2
044_F0,3.0,0.29562414,0,4.123105625617661,0.2603147596120834,6.0,10.09561014175415,2,1,2
007_F0,10.770329614269007,0.32034555,0,18.43908891458577,0.1971254006028175,15.033296378372908,13.589584350585938,2,2,2
351_F0,1.0,0.5096409,0,3.1622776601683795,0.2988916546106338,6.082762530298219,8.57644851207733,1,1,0
270_F0,16.0312195418814,0.32412305,0,13.45362404707371,0.2460383564233779,18.867962264113206,9.814139270782473,2,2,2
288_F0,8.94427190999916,0.45998728,0,13.892443989449804,0.3288660228252411,12.806248474865695,6.931542205810547,1,0,0
380_F0,15.297058540778355,0.2837923,0,9.486832980505138,0.2361881613731384,8.246211251235321,11.508997440338137,2,2,2
205_F0,8.06225774829855,0.37038413,0,3.1622776601683795,0.2112437069416046,15.811388300841896,32.416143608093265,2,2,1
132_F0,19.1049731745428,0.39440554,0,21.93171219946131,0.2925484538078308,16.278820596099706,4.771529912948608,0,1,1
397_F0,8.0,0.34676546,0,9.899494936611664,0.2856087654829025,10.770329614269007,5.476787424087524,0,1,2
247_F0,16.15549442140351,0.27319664,0,24.413111231467404,0.141003093868494,41.77319714841085,35.476620483398435,2,2,2
283_F0,14.0,0.34439006,0,13.892443989449804,0.2598567247390747,13.892443989449804,6.661211705207824,1,2,2
396_F0,11.04536101718726,0.2996096,0,10.44030650891055,0.2781518846750259,13.038404810405298,3.516259717941284,0,1,2
346_F0,15.620499351813308,0.32645634,0,15.620499351813308,0.2929923802614212,16.64331697709324,4.155044746398926,0,1,2
286_F0,7.071067811865476,0.34147936,0,10.0,0.2607512146234512,9.219544457292889,3.1661242723464964,0,1,2
295_F0,3.605551275463989,0.42770416,0,7.280109889280518,0.3483967870473862,3.605551275463989,5.6254929304122925,0,0,0
091_F0,18.97366596101028,0.37632293,0,20.615528128088304,0.2876768320798873,17.46424919657298,3.2360680103302,0,1,1
352_F0,8.54400374531753,0.3023819,0,11.31370849898476,0.1745710849761962,8.602325267042627,49.71978378295898,2,2,2
316_F0,5.830951894845301,0.39502823,0,8.94427190999916,0.3252120971679687,10.295630140987,4.862706661224365,0,0,1
309_F0,6.4031242374328485,0.43916914,0,5.0,0.317958253622055,11.31370849898476,5.293076419830323,0,0,0
217_F0,16.278820596099706,0.39159447,0,12.041594578792296,0.2767836719751358,12.529964086141668,7.398868751525879,1,1,1
049_F0,11.40175425099138,0.29419905,0,18.43908891458577,0.1664861559867859,37.44329045369811,29.9075309753418,2,2,2
