uid,S-MHA Error,S-MHA Uncertainty,Testing Fold,E-MHA Error,E-MHA Uncertainty,E-CPV Error,E-CPV Uncertainty,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
366_F0,4.0,0.48617634,0,5.830951894845301,0.3983636558055877,6.324555320336759,6.164444398880005,1,1,2
208_F0,115.84903970253704,0.08063987,0,30.610455730027933,0.0801881432533264,368.2458417959394,569.1590454101563,2,2,2
318_F0,42.72001872658765,0.4645317,0,36.68787265568828,0.2171073168516159,44.553338819890925,36.33194122314453,2,2,2
195_F0,4.242640687119285,0.50053984,0,4.123105625617661,0.439230740070343,4.47213595499958,4.38211567401886,0,1,1
194_F0,52.03844732503075,0.56728166,0,50.48762224545735,0.2105026006698608,70.9365914038728,36.74816284179688,2,2,0
336_F0,8.48528137423857,0.47641695,0,8.0,0.2843705087900162,11.704699910719626,31.225649070739745,2,2,2
329_F0,27.018512172212592,0.37866715,0,16.1245154965971,0.2858323693275452,12.0,8.110949563980103,2,2,2
399_F0,15.524174696260024,0.6124552,0,18.027756377319943,0.4120071828365326,18.027756377319943,4.2518147945404055,0,1,0
013_F0,23.40939982143925,0.4055107,0,25.632011235952596,0.3083709567785263,23.259406699226016,5.946389150619507,1,2,2
125_F0,15.0,0.46348456,0,14.422205101855956,0.4418292880058289,15.811388300841896,3.706878757476807,0,1,2
252_F0,10.04987562112089,0.5881297,0,9.219544457292889,0.4714412450790405,10.04987562112089,4.024621105194091,0,0,0
203_F0,8.246211251235321,0.5786555,0,7.211102550927978,0.4336547464132309,3.605551275463989,5.41980390548706,1,1,0
114_F0,2.8284271247461903,0.5916281,0,5.656854249492381,0.4770077168941498,4.123105625617661,3.4509240627288817,0,0,0
061_F0,36.013886210738214,0.42091325,0,15.652475842498529,0.1941237203776836,16.97056274847714,16.083910751342774,2,2,2
248_F0,9.848857801796104,0.5488461,0,4.242640687119285,0.4158857882022858,4.123105625617661,3.942915678024292,0,1,1
064_F0,13.601470508735444,0.57632214,0,6.4031242374328485,0.4783288836479187,5.385164807134504,5.429920625686646,1,0,0
234_F0,22.67156809750927,0.56726265,0,18.43908891458577,0.3685581266880035,18.788294228055936,9.213851261138917,2,2,0
393_F0,14.317821063276352,0.5948444,0,8.54400374531753,0.5167266845703125,7.211102550927978,4.045859479904175,0,0,0
332_F0,2.23606797749979,0.518537,0,8.0,0.4987787783145904,5.0990195135927845,3.886795663833618,0,0,1
348_F0,1.4142135623730951,0.50527626,0,7.071067811865476,0.4051319777965546,10.04987562112089,7.833755731582642,2,1,1
243_F0,16.1245154965971,0.4938747,0,14.317821063276352,0.3453789681196212,18.384776310850235,4.281697750091553,0,2,1
365_F0,8.0,0.44679213,0,2.8284271247461903,0.4632650732994079,4.47213595499958,4.608482408523559,0,0,2
235_F0,18.027756377319943,0.40092456,0,12.529964086141668,0.2121922314167022,14.317821063276352,17.11973457336426,2,2,2
069_F0,11.0,0.5903826,0,9.219544457292889,0.4893940210342407,10.198039027185567,3.7078311443328857,0,0,0
265_F0,18.027756377319943,0.67313504,0,9.433981132056603,0.4580457687377929,11.180339887498947,6.191757726669311,1,0,0
058_F0,17.72004514666935,0.3937334,0,2.23606797749979,0.3213013529777527,3.0,9.889119911193848,2,2,2
342_F0,13.152946437965904,0.487181,0,13.601470508735444,0.4470248639583588,11.6619037896906,5.700792288780212,1,0,2
198_F0,15.652475842498529,0.452551,0,17.029386365926403,0.4142869412899017,18.027756377319943,5.744846343994141,1,1,2
044_F0,23.194827009486403,0.57914853,0,13.601470508735444,0.4196678340435028,14.560219778561036,5.136594653129578,1,1,0
007_F0,50.15974481593781,0.35084417,0,19.209372712298546,0.3484650656580925,26.40075756488817,12.73543815612793,2,2,2
351_F0,29.154759474226505,0.29991713,0,26.248809496813376,0.2734578251838684,28.600699292150185,8.995242500305176,2,2,2
270_F0,17.029386365926403,0.45026788,0,15.132745950421556,0.3197528511285782,16.1245154965971,11.254558324813845,2,2,2
288_F0,8.602325267042627,0.58716595,0,8.54400374531753,0.4742614388465881,7.615773105863909,3.39390025138855,0,0,0
380_F0,5.0,0.51575345,0,1.0,0.4824714839458465,2.23606797749979,4.886415576934814,0,0,1
205_F0,9.055385138137416,0.6565686,0,3.605551275463989,0.4214118123054504,3.1622776601683795,6.796067428588867,1,1,0
132_F0,5.0,0.601259,0,5.0990195135927845,0.4888125956058502,1.4142135623730951,3.807507610321045,0,0,0
397_F0,29.68164415931166,0.53085804,0,24.35159132377184,0.3950819551944732,21.93171219946131,5.62779130935669,1,1,1
247_F0,16.64331697709324,0.3090889,0,35.05709628591621,0.3175130471587181,33.015148038438355,10.828693008422851,2,2,2
283_F0,17.11724276862369,0.61890006,0,16.492422502470642,0.5155874609947204,18.24828759089466,2.1152982473373414,0,0,0
396_F0,6.4031242374328485,0.5248332,0,17.029386365926403,0.4276420176029205,13.601470508735444,6.540801429748536,1,1,1
346_F0,24.020824298928627,0.42970708,0,22.20360331117452,0.3555511891841888,23.08679276123039,6.555072164535522,1,2,2
